,AnnualHouseholdIncome,BirthYear2020,CoronavirusConcern2,CoronavirusEmployment,CoronavirusIntent_Mask,CoronavirusIntent_SixFeet,CoronavirusIntent_StayHome,CoronavirusIntent_WashHands,CoronavirusLocalCommunity,CoronavirusSupportSystem,CoronavirusSymptomSelect,CoronavirusUnderstanding1,CoronavirusUnderstanding2,CoronavirusUnderstanding3,CoronavirusUnderstanding4,CoronavirusWhenShouldReopen,Education_Alt2,Ethnicity,Gender,HasCoronavirusBelief,PoliticalBeliefsNoOp,PoliticalPartyNoOp,Religion_Alt1,Religiosity_Alt2,TrumpApproveNoOp,ZipCode,startTime
1626,25000.0,1999,6.6,['was-part'],75.0,68,43,57,0.0,['fam-friend'],"['short-breath', 'diarrhea']","['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],"['only-sick-spread', 'asymptomatic-spread']",one-in-1k,2-wk,highschool,hispanic-latino,female,0.0,4.0,0.0,catholic,5.3,0.0,939,2020-05-15 19:27:45.215
1627,45000.0,1998,7.5,"['was-full', 'now-full']",100.0,75,90,92,0.0,['fam-friend'],"['diarrhea', 'headache']","['young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-wk,some-college,white,female,2.3,2.6,2.2,jewish,10.0,2.1,537,2020-05-15 19:28:29.228
1628,35000.0,1979,7.1,['was-jobless'],80.0,83,87,51,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-wk,highschool,white,female,2.3,7.3,8.5,other-protestant,5.4,7.8,373,2020-05-15 19:34:53.689
1629,15000.0,1983,9.7,['was-jobless'],78.0,100,100,100,0.0,['no-one'],['fatigue'],"['elderly-more-risk', 'corona-all-hospitalize']","['all-spread-covid', 'ethnicity-spreads-covid']",['asymptomatic-spread'],three-percent,5-mo,highschool,white,female,0.1,9.9,10.0,nothing-in-particular,6.8,9.0,897,2020-05-15 19:35:21.141
1630,14000.0,2001,10.0,['now-full'],33.0,78,33,42,2.0,['local-gov'],['none'],['corona-all-hospitalize'],['non-natives-spread-covid'],['infect-from-animal'],three-in-ten,1-wk,school,black,female,1.2,3.3,6.8,mormon,3.9,3.2,948,2020-05-15 19:36:00.815
1631,14000.0,1976,9.3,['was-disabled'],100.0,100,99,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,3-wk,some-college,white,female,0.8,6.6,5.2,something-else,9.7,10.0,755,2020-05-15 19:37:28.951
1632,100000.0,1957,2.7,"['was-full', 'now-full']",26.0,67,27,69,0.0,['fam-friend'],['muscle-ache'],['elderly-more-risk'],['all-spread-covid'],"['asymptomatic-spread', 'only-sick-spread']",one-in-30k,2-wk,college,white,male,1.7,7.8,9.0,other-protestant,9.2,6.5,553,2020-05-15 19:37:59.028
1633,30000.0,1995,7.7,['was-full'],100.0,100,100,94,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,4-mo,postgrad,hispanic-latino,female,2.1,1.3,2.0,agnostic,3.8,0.0,581,2020-05-15 19:38:18.547
1634,40000.0,1998,9.7,['was-part'],100.0,100,100,100,1.0,"['fam-friend', 'employer', 'private-org']","['dry-cough', 'short-breath', 'headache', 'nausea-vomit', 'nasal']","['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['only-sick-spread'],almost-all,1-yr,college,white,male,5.0,5.2,2.7,nothing-in-particular,2.9,0.0,100,2020-05-15 19:38:31.564
1635,200000.0,1992,10.0,['was-full'],84.0,79,100,78,1.0,"['fam-friend', 'employer']",['short-breath'],['corona-only-elderly'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-wk,college,black,male,10.0,8.6,8.5,something-else,9.1,8.3,937,2020-05-15 19:38:32.548
1636,25000.0,1983,9.8,['was-full'],98.0,97,98,98,0.0,['employer'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],almost-all,1-wk,highschool,asian,male,0.2,10.0,5.0,evangelical-protestant,9.7,9.8,941,2020-05-15 19:39:01.850
1637,49000.0,1966,9.5,['was-full'],95.0,98,96,96,6.0,['fam-friend'],['none'],"['corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,highschool,white,female,0.0,4.5,9.8,something-else,8.5,9.3,724,2020-05-15 19:39:36.783
1638,35000.0,1992,10.0,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'local-gov', 'state-gov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,immediate,college,other-mixed,female,0.0,0.0,4.9,nothing-in-particular,2.7,3.7,347,2020-05-15 19:39:59.427
1639,92000.0,1972,10.0,['now-jobless'],100.0,100,100,93,0.0,"['fam-friend', 'local-community']",['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-mo,some-college,white,female,1.5,1.5,2.4,other-protestant,8.0,0.0,371,2020-05-15 19:41:15.569
1640,87000.0,1964,5.3,['now-full'],89.0,69,69,80,3.0,['no-one'],['nasal'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-wk,some-college,white,male,0.8,5.2,7.7,catholic,7.8,6.5,191,2020-05-15 19:41:35.102
1641,29500.0,1976,10.0,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'religious', 'local-gov', 'state-gov', 'fedgov', 'local-community', 'private-org']","['muscle-ache', 'fatigue']","['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],three-percent,5-mo,some-college,black,female,0.8,7.2,2.6,something-else,10.0,0.5,775,2020-05-15 19:42:55.415
1642,25000.0,1959,8.7,['was-full'],91.0,93,83,88,0.0,"['fedgov', 'private-org']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],almost-all,yr-plus,some-college,hispanic-latino,female,0.4,9.1,7.3,catholic,9.7,7.9,809,2020-05-15 19:44:33.698
1643,19000.0,1987,4.9,"['was-full', 'now-jobless']",45.0,77,46,92,0.0,['fam-friend'],['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-yr,college,black,female,0.8,5.1,2.0,something-else,9.2,0.1,773,2020-05-15 19:44:46.388
1644,20000.0,1970,7.3,['now-retired'],85.0,84,85,81,0.0,['state-gov'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-mo,college,white,female,4.0,2.1,2.0,catholic,7.2,0.0,128,2020-05-15 19:44:55.671
1645,33000.0,1956,5.2,['was-retired'],100.0,100,100,0,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,3-mo,college,white,female,0.5,5.1,0.0,nothing-in-particular,0.0,0.0,335,2020-05-15 19:45:00.813
1646,59000.0,1964,9.5,"['was-part', 'now-jobless']",95.0,95,94,92,0.0,"['local-gov', 'state-gov', 'fam-friend']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,4-mo,some-college,hispanic-latino,female,4.6,4.3,1.1,catholic,9.5,0.9,115,2020-05-15 19:45:08.603
1647,10000.0,1995,7.8,['now-jobless'],100.0,100,100,87,4.0,"['fam-friend', 'state-gov']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-percent,2-mo,college,white,female,1.7,1.3,1.3,agnostic,0.0,0.0,142,2020-05-15 19:45:12.617
1648,15000.0,1954,4.7,['now-retired'],8.0,95,97,74,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-wk,college,white,female,0.1,3.4,3.6,nothing-in-particular,1.9,5.0,321,2020-05-15 19:45:17.830
1649,35000.0,1977,9.8,['was-full'],73.0,90,76,74,2.0,"['fam-friend', 'employer', 'fedgov']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,6-mo,postgrad,white,male,4.1,1.3,0.7,catholic,5.6,2.4,027,2020-05-15 19:45:23.897
1650,51000.0,1949,9.4,['was-retired'],100.0,100,100,95,0.0,"['fam-friend', 'local-gov', 'state-gov', 'fedgov', 'local-community']","['dry-cough', 'short-breath', 'diarrhea', 'muscle-ache', 'fatigue', 'nasal', 'sore-throat', 'lost-smell-taste', 'fever', 'headache', 'nausea-vomit']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,college,white,female,0.0,8.0,4.9,evangelical-protestant,7.1,3.9,891,2020-05-15 19:45:39.232
1651,69000.0,1981,10.0,['was-jobless'],100.0,100,100,100,0.0,"['private-org', 'local-community', 'fedgov', 'state-gov', 'local-gov', 'religious', 'fam-friend']",['fatigue'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],almost-all,6-mo,some-college,hispanic-latino,female,0.0,2.5,5.3,buddhist,10.0,2.5,782,2020-05-15 19:45:50.191
1652,54999.0,1948,10.0,['was-retired'],99.0,100,96,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,6-mo,some-college,white,female,0.0,2.5,0.0,orthodox,9.7,0.0,346,2020-05-15 19:46:06.741
1653,100000.0,1981,5.9,['was-full'],74.0,81,66,74,1.0,['fam-friend'],"['nasal', 'headache']",['none-true'],['ethnicity-spreads-covid'],['infect-from-animal'],one-in-30k,2-wk,some-college,white,female,0.0,9.7,9.6,catholic,9.5,9.6,805,2020-05-15 19:46:08.696
1654,6000.0,2000,7.3,['now-jobless'],97.0,91,100,86,0.0,['employer'],['none'],"['elderly-more-risk', 'corona-only-elderly']",['ethnicity-spreads-covid'],['only-sick-spread'],one-in-30k,5-mo,some-college,white,female,0.0,6.4,5.5,nothing-in-particular,5.9,5.6,452,2020-05-15 19:46:08.993
1655,48000.0,1973,8.5,['was-jobless'],75.0,100,80,100,0.0,"['fam-friend', 'fedgov', 'state-gov', 'local-gov']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,5-mo,some-college,black,male,1.0,4.7,3.3,nothing-in-particular,4.0,0.2,285,2020-05-15 19:46:14.383
1656,12000.0,1999,8.8,['was-part'],100.0,100,100,81,0.0,"['religious', 'local-gov', 'state-gov', 'fedgov', 'other', 'local-community']","['nasal', 'dry-cough']",['young-invulnerable'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,immediate,some-college,black,male,1.3,5.2,5.0,other-protestant,10.0,2.3,481,2020-05-15 19:46:17.647
1657,49500.0,1972,4.3,['was-full'],3.0,84,80,100,0.0,"['fam-friend', 'religious', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,college,white,female,0.0,5.1,10.0,other-protestant,9.7,10.0,227,2020-05-15 19:46:29.377
1658,180000.0,1982,7.6,"['was-full', 'now-full']",76.0,74,67,100,3.0,['fam-friend'],['none'],"['corona-all-hospitalize', 'elderly-more-risk', 'corona-similar-flu']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-wk,postgrad,white,female,0.1,7.8,10.0,nothing-in-particular,5.8,7.4,060,2020-05-15 19:46:34.251
1659,32456.0,1994,10.0,"['was-part', 'now-jobless']",100.0,100,100,100,0.0,['fam-friend'],['none'],"['corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-wk,college,black,female,0.3,0.0,0.0,something-else,9.9,10.0,604,2020-05-15 19:46:45.636
1660,50000.0,1966,10.0,['was-disabled'],100.0,100,100,100,0.0,"['fam-friend', 'religious', 'local-gov', 'state-gov', 'local-community', 'private-org']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-percent,3-mo,some-college,asian,male,0.0,0.0,0.0,catholic,9.4,0.0,021,2020-05-15 19:47:03.863
1661,205000.0,1982,10.0,['now-full'],100.0,100,100,100,0.0,['no-one'],['headache'],['corona-kills-most'],['all-spread-covid'],['asymptomatic-spread'],almost-all,6-mo,college,black,female,1.1,5.3,1.1,nothing-in-particular,6.7,2.3,302,2020-05-15 19:47:13.197
1662,251589.0,1988,8.6,['was-full'],59.0,64,63,54,0.0,['fam-friend'],['none'],"['corona-only-elderly', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['only-sick-spread'],almost-all,few-days,postgrad,black,female,0.0,6.2,3.5,nothing-in-particular,6.1,6.5,853,2020-05-15 19:47:34.410
1663,20000.0,2001,4.0,['was-part'],45.0,14,26,45,0.0,['no-one'],['none'],"['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-wk,highschool,white,male,0.0,5.3,5.7,nothing-in-particular,0.0,9.5,736,2020-05-15 19:47:55.717
1664,52000.0,1992,10.0,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'state-gov', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,4-mo,college,hispanic-latino,female,0.0,1.5,0.0,agnostic,1.8,0.0,906,2020-05-15 19:49:44.297
1665,150000.0,2000,3.0,['now-jobless'],61.0,58,64,30,0.0,['fam-friend'],['none'],['elderly-more-risk'],['ethnicity-spreads-covid'],['only-sick-spread'],three-in-ten,3-wk,some-college,hispanic-latino,female,0.3,4.6,4.4,catholic,2.3,5.7,802,2020-05-15 19:49:45.221
1666,80000.0,1997,3.8,"['was-part', 'now-part']",100.0,100,100,60,0.0,"['employer', 'fam-friend']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-percent,3-mo,college,hispanic-latino,male,0.0,6.2,1.7,catholic,2.8,0.2,939,2020-05-15 19:49:56.407
1667,60000.0,2001,2.5,['now-jobless'],21.0,74,100,69,5.0,"['fam-friend', 'religious', 'local-gov', 'local-community', 'employer']","['sore-throat', 'nasal']","['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-wk,highschool,hispanic-latino,male,3.8,7.0,6.1,evangelical-protestant,10.0,8.3,688,2020-05-15 19:49:57.116
1668,105000.0,1970,6.3,['was-full'],92.0,93,93,69,0.0,['fam-friend'],"['muscle-ache', 'fatigue']","['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-in-ten,1-mo,some-college,white,male,1.2,5.7,3.9,nothing-in-particular,3.0,3.7,150,2020-05-15 19:50:04.828
1669,60000.0,1997,1.9,"['was-full', 'now-full']",50.0,48,18,73,0.0,"['fam-friend', 'religious']",['none'],"['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,immediate,college,white,male,0.0,6.8,7.4,evangelical-protestant,4.7,10.0,633,2020-05-15 19:50:15.958
1670,15000.0,1985,10.0,['was-jobless'],100.0,100,100,100,0.0,"['fam-friend', 'fedgov', 'local-community']",['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],almost-all,2-mo,highschool,other-mixed,female,0.0,5.3,4.9,something-else,0.0,0.0,468,2020-05-15 19:50:33.327
1671,72000.0,1990,9.6,['was-jobless'],100.0,100,100,100,0.0,"['fam-friend', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-mo,college,white,female,3.7,5.8,7.9,catholic,10.0,10.0,471,2020-05-15 19:50:52.106
1672,340000.0,2000,6.6,['was-part'],75.0,70,41,49,2.0,"['fam-friend', 'state-gov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,3-wk,school,white,male,3.0,2.1,2.0,catholic,8.2,0.0,176,2020-05-15 19:50:55.791
1673,67000.0,1996,6.9,['now-full'],82.0,73,68,75,4.0,['state-gov'],['none'],['elderly-more-risk'],['non-natives-spread-covid'],['infect-from-animal'],three-percent,2-mo,college,white,female,1.7,6.5,6.4,jewish,6.9,6.7,947,2020-05-15 19:50:58.005
1674,10000.0,2000,10.0,['was-full'],100.0,100,100,100,0.0,['no-one'],"['fatigue', 'headache']","['corona-kills-most', 'corona-all-hospitalize', 'elderly-more-risk', 'young-invulnerable', 'corona-similar-flu']","['all-spread-covid', 'non-natives-spread-covid']",['asymptomatic-spread'],one-in-1k,1-yr,postgrad,hispanic-latino,female,0.0,4.9,5.0,nothing-in-particular,0.0,0.0,947,2020-05-15 19:51:05.617
1675,100000.0,1959,9.8,['was-full'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,some-college,white,female,0.0,4.8,4.5,something-else,10.0,3.6,973,2020-05-15 19:51:13.369
1676,15000.0,1999,7.8,['now-jobless'],85.0,93,100,76,0.0,['fam-friend'],"['nasal', 'headache', 'nausea-vomit']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,3-mo,school,white,female,4.2,5.1,5.2,catholic,5.0,0.0,710,2020-05-15 19:51:27.848
1677,199000.0,1983,6.8,['was-jobless'],75.0,78,62,100,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-percent,immediate,postgrad,other-mixed,female,2.0,5.5,5.7,catholic,6.7,1.4,294,2020-05-15 19:51:36.742
1678,55000.0,1954,9.5,['now-retired'],100.0,82,71,77,2.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,highschool,white,female,3.3,2.0,0.0,atheist,0.8,0.0,488,2020-05-15 19:51:44.557
1679,100000.0,1973,3.9,"['was-jobless', 'now-jobless']",31.0,5,44,73,7.0,"['state-gov', 'fam-friend']",['none'],"['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-mo,postgrad,white,female,0.0,7.6,7.8,orthodox,8.3,6.6,113,2020-05-15 19:52:02.664
1680,89000.0,1992,8.6,['was-jobless'],65.0,72,75,74,2.0,['employer'],"['dry-cough', 'short-breath']",['corona-similar-flu'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,1-mo,highschool,hispanic-latino,male,8.8,8.0,7.7,catholic,1.3,7.4,752,2020-05-15 19:52:12.280
1681,150000.0,1960,7.3,['was-retired'],97.0,100,100,89,3.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-mo,some-college,white,female,1.6,5.7,4.7,nothing-in-particular,0.6,3.9,117,2020-05-15 19:52:35.711
1682,30000.0,2000,8.6,"['was-full', 'now-part']",100.0,71,33,87,0.0,"['fam-friend', 'local-gov']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-wk,some-college,hispanic-latino,male,7.0,5.1,3.8,nothing-in-particular,2.4,2.6,331,2020-05-15 20:02:46.263
1683,55000.0,1994,9.1,['was-full'],73.0,70,71,75,0.0,['fam-friend'],"['diarrhea', 'nausea-vomit']",['corona-similar-flu'],['all-spread-covid'],['only-sick-spread'],one-in-1k,2-mo,college,hispanic-latino,female,5.9,1.9,7.3,catholic,7.4,7.1,956,2020-05-15 20:04:48.925
1684,75000.0,1949,3.0,['now-retired'],3.0,71,0,49,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,immediate,highschool,white,female,0.0,9.5,9.6,other-protestant,2.9,10.0,335,2020-05-15 20:06:36.167
1685,155000.0,1988,4.9,['was-full'],57.0,98,92,99,0.0,['no-one'],['headache'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,immediate,college,white,female,0.0,5.5,5.8,mormon,2.6,3.8,957,2020-05-15 20:06:37.340
1686,50000.0,1999,7.9,['was-part'],100.0,100,100,100,0.0,"['fam-friend', 'religious', 'local-community']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-wk,college,other-mixed,female,0.6,6.5,7.3,orthodox,10.0,0.0,190,2020-05-15 20:06:40.931
1687,54000.0,1985,9.8,['was-jobless'],100.0,100,100,100,2.0,"['fam-friend', 'religious', 'local-community']",['none'],"['corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,4-mo,highschool,black,female,0.5,2.6,10.0,something-else,9.5,0.0,723,2020-05-15 20:06:53.563
1688,55555.0,1987,6.6,['was-disabled'],77.0,73,76,68,0.0,['private-org'],['none'],['none-true'],['non-natives-spread-covid'],['infect-from-animal'],thirty-percent,few-days,postgrad,other-mixed,male,6.7,8.4,7.9,other-protestant,8.1,8.5,160,2020-05-15 20:07:14.386
1689,150000.0,1979,3.7,['was-full'],98.0,73,66,100,0.0,['fam-friend'],['none'],['corona-similar-flu'],"['ethnicity-spreads-covid', 'non-natives-spread-covid', 'all-spread-covid']",['infect-from-animal'],one-in-30k,immediate,college,white,male,0.0,10.0,9.9,evangelical-protestant,7.1,9.1,672,2020-05-15 20:07:49.385
1690,100000.0,1984,10.0,"['was-jobless', 'now-part', 'now-full']",51.0,49,49,48,550.0,['local-gov'],"['lost-smell-taste', 'headache']","['corona-only-elderly', 'elderly-more-risk']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-percent,6-mo,postgrad,white,female,5.2,2.9,5.2,agnostic,0.5,4.9,088,2020-05-15 20:07:51.796
1691,20000.0,1990,6.9,['was-full'],82.0,81,77,100,4.0,"['state-gov', 'no-one']",['fatigue'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,college,hispanic-latino,female,0.1,5.1,4.4,catholic,8.2,5.3,551,2020-05-15 20:07:52.223
1692,25000.0,1999,7.2,['was-jobless'],63.0,62,68,57,0.0,['fam-friend'],['none'],['corona-similar-flu'],"['all-spread-covid', 'ethnicity-spreads-covid']",['only-sick-spread'],one-in-1k,2-wk,some-college,white,female,0.0,6.6,5.9,catholic,5.8,6.7,935,2020-05-15 20:08:21.741
1693,49999.0,1984,8.7,"['was-full', 'now-full']",100.0,100,100,76,1.0,"['fam-friend', 'employer']",['fever'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,some-college,white,male,0.0,2.4,2.0,agnostic,0.0,0.0,977,2020-05-15 20:08:24.991
1694,75000.0,2000,7.1,['was-part'],98.0,84,90,99,1.0,"['fam-friend', 'state-gov', 'local-gov', 'fedgov']",['headache'],"['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-in-ten,3-mo,college,hispanic-latino,female,0.0,8.3,4.7,catholic,8.1,3.5,023,2020-05-15 20:08:43.386
