_id,AnnualHouseholdIncome,BirthYear2020,CoronavirusConcern2,CoronavirusEmployment,CoronavirusIntent_Mask,CoronavirusIntent_SixFeet,CoronavirusIntent_StayHome,CoronavirusIntent_WashHands,CoronavirusLocalCommunity,CoronavirusSupportSystem,CoronavirusSymptomSelect,CoronavirusUnderstanding1,CoronavirusUnderstanding2,CoronavirusUnderstanding3,CoronavirusUnderstanding4,CoronavirusWhenShouldReopen,Education_Alt2,Ethnicity,Gender,HasCoronavirusBelief,PoliticalBeliefsNoOp,PoliticalPartyNoOp,Religion_Alt1,Religiosity_Alt2,TrumpApproveNoOp,ZipCode,startTime
5ea9e1d12e976d0021262399,25000.0,1997,6.7,['was-part'],34.0,69,69,37,0.0,['fedgov'],['nasal'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],almost-all,2-mo,highschool,asian,male,1.1,4.4,0.1,buddhist,6.9,0.4,980,2020-04-29 20:17:01.605
5ea9e1d774c885001d51da3b,23686.0,2000,3.3,['now-full'],75.0,69,72,78,0.0,['employer'],['short-breath'],['corona-all-hospitalize'],['all-spread-covid'],['infect-from-animal'],three-in-ten,2-wk,college,white,male,6.7,6.8,6.2,mormon,6.0,6.8,606,2020-04-29 20:20:10.096
5ea9e1db2e976d002126239a,33000.0,1959,9.5,"['was-full', 'now-jobless']",94.0,78,92,78,0.0,"['state-gov', 'local-gov', 'fedgov', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,6-mo,college,white,female,0.8,1.9,0.8,other-protestant,4.5,0.6,891,2020-04-29 19:57:15.107
5ea9e1ddb3c290002745a2d9,350000.0,2000,2.7,['was-jobless'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['young-invulnerable', 'corona-similar-flu']",['all-spread-covid'],['only-sick-spread'],one-in-1k,1-wk,college,hispanic-latino,male,0.0,5.2,1.3,catholic,5.1,0.0,117,2020-04-29 20:19:22.019
5ea9e1e074c885001d51da3c,27000.0,1952,6.5,['was-retired'],89.0,100,100,100,0.0,"['fam-friend', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-mo,some-college,white,female,1.5,8.8,9.5,catholic,10.0,7.7,852,2020-04-29 20:14:37.551
5ea9e1e3ea63310022eda1f7,250000.0,1998,7.4,['now-jobless'],75.0,71,71,67,0.0,['no-one'],['none'],['young-invulnerable'],['non-natives-spread-covid'],['only-sick-spread'],thirty-percent,1-wk,college,white,male,7.3,0.6,0.0,catholic,7.0,0.0,187,2020-04-29 20:18:03.039
5ea9e1e62735280029a27b4d,22000.0,1954,10.0,"['now-retired', 'was-retired', 'was-disabled']",69.0,100,100,100,0.0,['fam-friend'],['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-percent,3-mo,some-college,white,female,0.0,5.2,2.5,nothing-in-particular,6.2,6.7,722,2020-04-29 20:11:46.857
5ea9e1f52735280029a27b4e,19000.0,1995,8.8,['now-full'],100.0,88,85,87,1.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,college,white,female,5.1,5.4,5.2,nothing-in-particular,4.7,5.1,612,2020-04-29 20:16:40.695
5ea9e1f6b3c290002745a2da,30000.0,1951,8.5,['now-jobless'],99.0,100,100,100,0.0,['fam-friend'],['none'],['corona-kills-most'],['all-spread-covid'],['only-sick-spread'],three-percent,2-mo,highschool,white,female,0.6,10.0,10.0,catholic,10.0,10.0,194,2020-04-29 20:15:01.765
5ea9e209065939001f471996,180000.0,1970,5.1,"['was-full', 'now-part']",100.0,100,100,0,4.0,"['fam-friend', 'other']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,postgrad,white,male,0.8,6.7,7.3,other-protestant,7.5,8.4,186,2020-04-29 20:10:45.326
5ea9e20ab3c290002745a2db,120000.0,1991,4.4,['was-full'],94.0,88,89,92,0.0,"['employer', 'local-gov', 'state-gov', 'fedgov']",['none'],['elderly-more-risk'],"['ethnicity-spreads-covid', 'all-spread-covid']",['only-sick-spread'],one-in-30k,2-wk,college,asian,male,4.2,6.4,7.8,catholic,6.7,9.8,750,2020-04-29 20:15:01.688
5ea9e2112735280029a27b4f,95000.0,1986,2.8,['was-full'],0.0,77,66,30,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,college,white,male,0.0,7.9,10.0,other-protestant,6.1,9.5,977,2020-04-29 20:14:36.988
5ea9e212ace2e2001d4bb04f,126000.0,1993,0.1,['now-full'],99.0,100,100,100,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,few-days,college,white,male,0.0,9.9,10.0,nothing-in-particular,0.0,9.9,981,2020-04-29 20:18:08.637
5ea9e2162dd05c0029576f89,10000.0,2000,7.3,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'state-gov', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,6-mo,highschool,hispanic-latino,female,3.0,3.0,2.6,catholic,2.6,0.0,112,2020-04-29 20:16:07.312
5ea9e21cb3c290002745a2dc,15000.0,1969,9.0,['was-full'],79.0,91,92,86,3.0,['fam-friend'],"['dry-cough', 'nausea-vomit']",['none-true'],['all-spread-covid'],['asymptomatic-spread'],three-percent,3-mo,some-college,white,female,4.6,5.3,8.2,catholic,7.1,9.4,027,2020-04-29 20:16:22.261
5ea9e233b3c290002745a2dd,15000.0,2000,7.2,['was-full'],100.0,100,100,100,20.0,['fam-friend'],['none'],"['corona-similar-flu', 'corona-only-elderly']","['non-natives-spread-covid', 'all-spread-covid', 'ethnicity-spreads-covid']",['only-sick-spread'],three-in-ten,2-mo,postgrad,black,female,0.0,3.7,10.0,nothing-in-particular,0.4,0.1,756,2020-04-29 20:17:31.089
5ea9e23774c885001d51da3e,150000.0,1982,8.3,['was-full'],100.0,100,100,83,0.0,"['fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-yr,postgrad,white,female,1.1,0.0,4.6,nothing-in-particular,2.8,0.0,080,2020-04-29 20:17:54.548
5ea9e23e2dd05c0029576f8d,20000.0,1988,6.4,['was-jobless'],28.0,19,73,28,2.0,['local-gov'],['dry-cough'],['corona-only-elderly'],['all-spread-covid'],['only-sick-spread'],one-in-30k,1-mo,highschool,hispanic-latino,female,7.2,7.4,7.2,catholic,7.8,6.7,900,2020-04-29 20:21:43.237
5ea9e246065939001f471997,9000.0,1964,10.0,['now-jobless'],99.0,96,97,100,0.0,"['fam-friend', 'state-gov', 'local-gov', 'fedgov', 'local-community']","['lost-smell-taste', 'headache']",['corona-similar-flu'],['all-spread-covid'],['only-sick-spread'],thirty-percent,6-mo,school,white,female,0.0,7.9,7.5,something-else,7.9,10.0,712,2020-04-29 19:57:20.134
5ea9e2542e976d002126239e,220000.0,1989,5.3,['was-full'],52.0,53,56,53,0.0,['no-one'],['none'],['none-true'],['non-natives-spread-covid'],['infect-from-animal'],one-in-1k,few-days,highschool,white,male,5.2,5.3,5.4,nothing-in-particular,5.7,5.8,385,2020-04-29 20:21:15.202
5ea9e2576cab690021e8341b,19000.0,2000,10.0,['now-jobless'],64.0,100,100,100,0.0,['other'],['none'],"['young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,yr-plus,some-college,hispanic-latino,female,0.0,5.4,5.3,atheist,0.0,0.0,801,2020-04-29 20:17:59.778
5ea9e260ace2e2001d4bb052,12000.0,2000,5.3,"['now-full', 'was-part']",64.0,67,76,20,0.0,['employer'],['headache'],"['corona-only-elderly', 'elderly-more-risk', 'corona-kills-most']",['ethnicity-spreads-covid'],['infect-from-animal'],three-in-ten,2-mo,highschool,white,other,0.0,2.4,4.4,something-else,6.2,7.2,302,2020-04-29 20:20:21.148
5ea9e26aace2e2001d4bb053,10000.0,1993,7.3,"['was-jobless', 'now-jobless']",95.0,90,96,87,0.0,['fam-friend'],['sore-throat'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-mo,some-college,other-mixed,female,0.8,3.5,2.9,catholic,2.4,2.1,125,2020-04-29 20:18:21.470
5ea9e26dc54f3900316caaa7,80000.0,1989,6.2,['was-full'],100.0,94,72,87,0.0,"['fam-friend', 'local-gov', 'state-gov', 'fedgov']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,college,asian,male,1.9,7.8,8.4,evangelical-protestant,10.0,4.1,221,2020-04-29 20:17:35.931
5ea9e278c54f3900316caaa8,28000.0,2001,7.3,['was-jobless'],20.0,84,72,66,0.0,"['fam-friend', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,some-college,white,male,0.0,3.6,9.3,something-else,8.7,9.2,740,2020-04-29 20:13:45.059
5ea9e28ab3c290002745a2e0,50000.0,1993,7.0,['now-full'],66.0,65,68,30,2.0,['no-one'],['none'],['corona-kills-most'],['all-spread-covid'],['only-sick-spread'],one-in-1k,1-wk,college,white,female,0.0,5.0,2.8,catholic,3.2,7.7,190,2020-04-29 20:21:44.563
5ea9e295ace2e2001d4bb054,84000.0,1981,2.6,['was-jobless'],86.0,82,68,69,2.0,"['fam-friend', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-wk,some-college,white,female,2.7,8.3,7.9,mormon,9.1,7.1,801,2020-04-29 20:18:44.347
5ea9e2a6ea63310022eda1fa,7000.0,1995,7.0,"['was-part', 'was-full', 'was-disabled']",28.0,69,69,68,0.0,['no-one'],['none'],"['corona-similar-flu', 'elderly-more-risk']",['ethnicity-spreads-covid'],"['only-sick-spread', 'asymptomatic-spread']",thirty-percent,2-wk,highschool,white,female,1.5,2.6,3.0,nothing-in-particular,2.3,3.1,027,2020-04-29 20:21:28.842
5ea9e2a82e976d00212623a3,360000.0,1990,8.6,['was-disabled'],96.0,97,93,97,0.0,['fam-friend'],['none'],['corona-kills-most'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,6-mo,college,black,female,0.2,4.7,0.2,something-else,10.0,0.0,775,2020-04-29 20:18:08.256
5ea9e2b06cab690021e8341d,45000.0,1964,10.0,['was-full'],100.0,93,100,94,0.0,['fam-friend'],"['fatigue', 'muscle-ache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,some-college,white,female,3.6,6.8,7.6,evangelical-protestant,3.7,7.0,461,2020-04-29 20:20:15.214
5ea9e2b2ea63310022eda1fb,20000.0,1998,10.0,['now-part'],31.0,100,80,80,0.0,"['fam-friend', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['ethnicity-spreads-covid'],['only-sick-spread'],one-in-1k,2-wk,some-college,black,female,0.0,4.9,7.9,nothing-in-particular,10.0,0.0,721,2020-04-29 20:22:24.644
5ea9e2b974c885001d51da41,60000.0,1991,6.5,"['was-full', 'was-part']",91.0,71,88,100,19.0,"['fam-friend', 'employer']",['fatigue'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-wk,college,white,female,0.6,5.7,4.6,other-protestant,7.2,0.9,935,2020-04-29 20:16:56.711
5ea9e2bf065939001f47199c,135000.0,1967,9.3,['now-retired'],95.0,96,94,80,2.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,college,white,female,1.4,6.7,6.1,other-protestant,3.7,9.1,070,2020-04-29 20:05:26.793
5ea9e2d074c885001d51da42,10000.0,1957,9.6,['was-disabled'],100.0,100,100,97,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,some-college,white,female,2.0,10.0,10.0,evangelical-protestant,8.9,10.0,120,2020-04-29 20:16:30.267
5ea9e2d66cab690021e8341e,25000.0,1996,3.1,['was-full'],72.0,48,46,80,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-mo,college,white,male,0.0,3.5,3.7,agnostic,2.7,7.5,265,2020-04-29 20:20:47.225
5ea9e2e2c54f3900316caaab,50000.0,1993,6.8,['was-full'],70.0,72,70,75,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],almost-all,3-wk,college,hispanic-latino,male,2.2,6.0,6.6,nothing-in-particular,3.2,3.7,782,2020-04-29 20:20:22.035
5ea9e2e6ace2e2001d4bb056,56000.0,1998,10.0,"['was-full', 'now-part']",100.0,100,100,99,0.0,['state-gov'],['none'],['corona-kills-most'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,few-days,college,black,male,0.0,6.1,4.8,catholic,9.9,0.6,296,2020-04-29 20:21:57.584
5ea9e2e96cab690021e8341f,75000.0,1988,8.8,['now-full'],80.0,85,78,86,0.0,['local-gov'],"['nasal', 'headache']",['corona-similar-flu'],['all-spread-covid'],['only-sick-spread'],one-in-1k,3-wk,highschool,asian,female,2.9,8.3,8.1,catholic,8.0,8.5,180,2020-04-29 20:23:32.938
5ea9e2ef2e976d00212623a4,90000.0,1962,5.1,"['was-full', 'now-full']",1.0,65,41,86,1.0,"['fam-friend', 'employer', 'religious', 'local-community']","['headache', 'fatigue', 'muscle-ache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-wk,some-college,white,female,2.1,10.0,10.0,other-protestant,8.9,10.0,265,2020-04-29 20:12:58.069
5ea9e2efb3c290002745a2e4,157000.0,1975,9.8,['now-full'],20.0,100,100,100,0.0,['local-gov'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,college,white,male,0.1,10.0,7.8,orthodox,9.8,10.0,440,2020-04-29 20:11:13.242
5ea9e2f72dd05c0029576f8f,30000.0,1983,6.0,['was-full'],100.0,100,100,100,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,3-mo,college,other-mixed,female,2.3,1.5,0.0,agnostic,0.0,0.0,911,2020-04-29 20:18:02.884
5ea9e2f92735280029a27b52,12000.0,2000,7.6,['was-full'],91.0,100,98,100,0.0,['fam-friend'],['none'],['corona-similar-flu'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-30k,4-mo,postgrad,black,male,0.0,5.0,4.9,nothing-in-particular,5.0,0.0,300,2020-04-29 20:20:03.534
5ea9e303c54f3900316caaad,85000.0,1959,7.6,['was-full'],100.0,100,40,100,0.0,"['fam-friend', 'employer', 'religious', 'fedgov']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,some-college,white,male,0.5,8.8,9.6,catholic,10.0,8.0,853,2020-04-29 20:17:51.569
5ea9e3172dd05c0029576f90,50000.0,1970,7.4,['now-full'],66.0,72,66,72,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['only-sick-spread'],one-in-30k,2-mo,highschool,white,male,0.9,6.3,5.4,catholic,5.3,6.7,086,2020-04-29 20:23:07.773
5ea9e31bb3c290002745a2e5,10000.0,1972,5.6,['was-disabled'],24.0,100,30,100,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],"['asymptomatic-spread', 'only-sick-spread']",one-in-30k,2-wk,highschool,white,female,0.0,5.6,6.0,nothing-in-particular,5.7,5.7,478,2020-04-29 20:20:54.711
5ea9e31f065939001f47199e,120000.0,1989,7.9,['was-full'],100.0,80,96,83,2.0,"['fam-friend', 'employer', 'state-gov', 'fedgov']",['dry-cough'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,6-mo,college,hispanic-latino,male,2.7,6.8,6.6,catholic,5.6,6.1,079,2020-04-29 20:22:10.248
5ea9e326c54f3900316caaae,35000.0,1990,8.7,['was-full'],94.0,77,100,89,0.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,6-mo,college,hispanic-latino,female,6.0,4.2,4.0,catholic,5.3,1.9,902,2020-04-29 20:22:05.925
5ea9e33c6cab690021e83420,150000.0,1952,7.5,['now-retired'],99.0,99,99,80,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,postgrad,white,female,1.4,7.7,5.9,other-protestant,9.5,7.6,197,2020-04-29 20:20:06.597
5ea9e34b2dd05c0029576f91,95000.0,1975,7.7,['was-full'],100.0,95,99,100,0.0,"['local-gov', 'fedgov']",['none'],['elderly-more-risk'],['ethnicity-spreads-covid'],['asymptomatic-spread'],three-percent,3-wk,some-college,white,male,0.3,5.3,10.0,catholic,10.0,10.0,150,2020-04-29 20:23:38.697
5ea9e35a2dd05c0029576f92,100000.0,1993,6.0,['now-full'],80.0,77,31,100,0.0,['fam-friend'],"['nasal', 'lost-smell-taste']","['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,4-mo,college,asian,female,0.6,5.0,3.0,buddhist,4.4,4.9,946,2020-04-29 20:20:21.490
5ea9e360065939001f4719a0,89000.0,1963,7.3,['was-full'],96.0,94,95,98,0.0,"['fam-friend', 'employer', 'fedgov', 'local-community']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-mo,college,white,female,0.5,6.1,7.7,catholic,6.3,7.4,784,2020-04-29 20:20:05.143
5ea9e363c54f3900316caaaf,90000.0,1996,6.2,"['was-full', 'now-full']",93.0,91,92,93,0.0,"['fam-friend', 'religious', 'state-gov', 'local-community']",['fatigue'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,6-mo,college,hispanic-latino,female,0.6,6.5,6.3,something-else,9.4,5.0,606,2020-04-29 20:20:57.723
5ea9e366065939001f4719a1,30000.0,2001,7.3,"['now-jobless', 'was-part']",100.0,100,100,100,6.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,highschool,white,female,2.9,5.2,2.8,nothing-in-particular,1.3,4.9,444,2020-04-29 20:23:15.424
5ea9e377c54f3900316caab0,95000.0,1990,8.2,['was-full'],91.0,89,88,84,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],"['only-sick-spread', 'infect-from-animal']",one-in-1k,1-mo,college,white,male,0.0,2.3,7.5,other-protestant,10.0,1.6,494,2020-04-29 20:24:43.372
5ea9e37a2e976d00212623a6,45000.0,1998,7.8,['was-full'],100.0,100,100,100,7.0,"['fam-friend', 'religious', 'employer', 'local-community']",['nasal'],['corona-kills-most'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,5-mo,some-college,hispanic-latino,male,2.6,6.1,2.4,catholic,10.0,0.0,103,2020-04-29 20:23:59.740
5ea9e37c2dd05c0029576f94,70000.0,1998,2.8,['was-part'],97.0,100,92,87,0.0,['no-one'],['none'],['young-invulnerable'],['all-spread-covid'],['only-sick-spread'],almost-all,3-mo,some-college,hispanic-latino,female,0.0,2.6,2.4,nothing-in-particular,2.7,3.5,300,2020-04-29 20:23:54.024
5ea9e387ea63310022eda200,100000.0,1999,5.2,['was-disabled'],64.0,48,50,100,0.0,['no-one'],['none'],['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-wk,college,black,female,5.1,4.0,2.4,catholic,4.9,3.2,395,2020-04-29 20:24:48.333
5ea9e388b3c290002745a2e7,170000.0,2001,10.0,"['was-jobless', 'now-jobless']",100.0,100,100,100,5.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,3-wk,some-college,white,female,0.0,1.6,0.2,orthodox,0.7,0.6,600,2020-04-29 20:22:14.541
5ea9e38974c885001d51da46,80000.0,1975,10.0,"['was-full', 'now-jobless']",100.0,100,100,100,0.0,"['fam-friend', 'local-gov', 'state-gov', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-wk,some-college,white,male,0.0,0.0,0.0,atheist,0.0,0.0,875,2020-04-29 20:23:59.357
5ea9e3996cab690021e83422,28000.0,1992,7.1,"['was-full', 'now-full']",51.0,77,82,100,0.0,['no-one'],"['diarrhea', 'fatigue', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,some-college,hispanic-latino,female,0.9,5.4,2.2,atheist,3.1,3.1,806,2020-04-29 20:19:20.359
5ea9e3a1b3c290002745a2e8,100000.0,1988,9.0,['now-full'],92.0,93,96,98,0.0,['fam-friend'],"['dry-cough', 'fatigue', 'sore-throat']",['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,college,white,female,5.1,7.7,3.4,catholic,1.9,0.5,330,2020-04-29 20:14:24.257
5ea9e3c2b3c290002745a2e9,85000.0,1990,3.4,"['was-full', 'now-full']",69.0,94,97,70,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,5-mo,postgrad,white,female,0.5,3.9,3.9,nothing-in-particular,0.9,3.5,926,2020-04-29 20:24:28.891
5ea9e3cb74c885001d51da48,45000.0,1971,4.9,"['was-full', 'now-full']",81.0,83,84,76,0.0,['no-one'],['nasal'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-mo,postgrad,asian,male,2.2,4.3,4.5,hindu,0.5,3.5,210,2020-04-29 20:15:37.459
5ea9e3deb3c290002745a2ea,27000.0,1992,7.5,['now-jobless'],100.0,81,100,59,1.0,"['fam-friend', 'state-gov', 'local-community']","['nasal', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,3-wk,some-college,white,female,2.6,6.0,7.6,something-else,5.8,5.0,152,2020-04-29 20:22:48.064
5ea9e3deea63310022eda202,39000.0,1995,6.8,"['was-full', 'was-part']",100.0,100,100,100,2.0,['fam-friend'],['none'],"['young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,college,hispanic-latino,female,0.3,5.5,10.0,other-protestant,8.8,9.7,175,2020-04-29 20:20:22.407
5ea9e3f56cab690021e83423,18790.0,1994,7.3,['was-part'],100.0,100,72,100,2.0,"['employer', 'fam-friend', 'state-gov']",['none'],"['corona-all-hospitalize', 'elderly-more-risk', 'corona-kills-most']",['ethnicity-spreads-covid'],['only-sick-spread'],thirty-percent,3-mo,highschool,hispanic-latino,female,0.2,6.1,3.5,something-else,9.0,6.8,770,2020-04-29 20:24:46.833
5ea9e4082dd05c0029576f96,125000.0,1979,7.2,['was-jobless'],82.0,95,94,89,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,postgrad,white,female,0.9,3.4,2.5,something-else,6.2,1.3,800,2020-04-29 20:24:20.608
5ea9e4142735280029a27b56,25000.0,1981,5.1,['was-full'],53.0,100,100,96,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-mo,highschool,white,male,0.4,5.0,10.0,something-else,10.0,10.0,403,2020-04-29 20:23:44.712
